ID,Time,Position(x),Position(y),Position(z),
1,5.92,-3.249998,0,1.624999,
2,5.92,-1.882092,0,2.229414,
3,5.92,-2.662201,0,5.971131,
4,5.92,-3.248286,0,3.775046,
5,5.92,-6.768319,0,5.598343,
6,5.92,-7.494304,0,3.212371,
7,5.92,-7.855053,0,0.7316062,
1,5.94,-3.249998,0,1.624999,
2,5.94,-1.893854,0,2.230985,
3,5.94,-2.673177,0,5.973488,
4,5.94,-3.258292,0,3.778373,
5,5.94,-6.753528,0,5.599802,
6,5.94,-7.480953,0,3.212389,
7,5.94,-7.843158,0,0.7301677,
1,5.96,-3.249998,0,1.624999,
2,5.96,-1.899302,0,2.232204,
3,5.96,-2.678074,0,5.975258,
4,5.96,-3.262465,0,3.780867,
5,5.96,-6.745768,0,5.600894,
6,5.96,-7.474272,0,3.212404,
7,5.96,-7.837569,0,0.7290902,
1,5.98,-3.249998,0,1.624999,
2,5.98,-1.911703,0,2.233136,
3,5.98,-2.690223,0,5.976442,
4,5.98,-3.274166,0,3.782499,
5,5.98,-6.73171,0,5.601619,
6,5.98,-7.460932,0,3.212411,
7,5.98,-7.824951,0,0.7283751,
1,6,-3.299998,0,1.649999,
2,6,-1.91742,0,2.234086,
3,6,-2.695704,0,5.977627,
4,6,-3.279197,0,3.784135,
5,6,-6.724318,0,5.602345,
6,6,-7.454257,0,3.21242,
7,6,-7.818998,0,0.727661,
1,6.02,-3.299998,0,1.649999,
2,6.02,-1.930024,0,2.234815,
3,6.02,-2.70785,0,5.978816,
4,6.02,-3.290837,0,3.785828,
5,6.02,-6.710261,0,5.603068,
6,6.02,-7.440916,0,3.212427,
7,6.02,-7.806378,0,0.7269479,
1,6.04,-3.299998,0,1.649999,
2,6.04,-1.941866,0,2.236306,
3,6.04,-2.718806,0,5.981193,
4,6.04,-3.300776,0,3.789223,
5,6.04,-6.695479,0,5.604517,
6,6.04,-7.427563,0,3.212447,
7,6.04,-7.794469,0,0.7255238,
1,6.06,-3.299998,0,1.649999,
2,6.06,-1.947373,0,2.237465,
3,6.06,-2.723688,0,5.982977,
4,6.06,-3.304899,0,3.791767,
5,6.06,-6.687726,0,5.605603,
6,6.06,-7.420881,0,3.212463,
7,6.06,-7.788869,0,0.7244571,
1,6.08,-3.299998,0,1.649999,
2,6.08,-1.959815,0,2.238357,
3,6.08,-2.735827,0,5.984172,
4,6.08,-3.316568,0,3.793431,
5,6.08,-6.673672,0,5.606324,
6,6.08,-7.40754,0,3.212471,
7,6.08,-7.776243,0,0.723749,
1,6.1,-3.299998,0,1.649999,
2,6.1,-1.97133,0,2.240175,
3,6.1,-2.746769,0,5.986563,
4,6.1,-3.326565,0,3.796767,
5,6.1,-6.658897,0,5.607766,
6,6.1,-7.394186,0,3.212491,
7,6.1,-7.764324,0,0.7223351,
1,6.12,-3.349998,0,1.674999,
2,6.12,-1.976589,0,2.241582,
3,6.12,-2.751641,0,5.988358,
4,6.12,-3.330732,0,3.799267,
5,6.12,-6.651149,0,5.608847,
6,6.12,-7.387504,0,3.212507,
7,6.12,-7.758717,0,0.721276,
1,6.14,-3.349998,0,1.674999,
2,6.14,-1.989176,0,2.242329,
3,6.14,-2.763772,0,5.98956,
4,6.14,-3.342355,0,3.800977,
5,6.14,-6.637098,0,5.609565,
6,6.14,-7.374162,0,3.212516,
7,6.14,-7.746087,0,0.7205727,
1,6.16,-3.349998,0,1.674999,
2,6.16,-2.000983,0,2.243855,
3,6.16,-2.774701,0,5.991965,
4,6.16,-3.35226,0,3.804405,
5,6.16,-6.622328,0,5.611001,
6,6.16,-7.360806,0,3.212538,
7,6.16,-7.734159,0,0.7191682,
1,6.18,-3.349998,0,1.674999,
2,6.18,-2.006463,0,2.245042,
3,6.18,-2.779562,0,5.993771,
4,6.18,-3.356358,0,3.806974,
5,6.18,-6.614584,0,5.612078,
6,6.18,-7.354122,0,3.212556,
7,6.18,-7.728544,0,0.7181161,
1,6.2,-3.349998,0,1.674999,
2,6.2,-2.018884,0,2.245954,
3,6.2,-2.791686,0,5.99498,
4,6.2,-3.368011,0,3.808654,
5,6.2,-6.600536,0,5.612793,
6,6.2,-7.340779,0,3.212565,
7,6.2,-7.715909,0,0.7174177,
1,6.22,-3.349998,0,1.674999,
2,6.22,-2.030358,0,2.247814,
3,6.22,-2.8026,0,5.997399,
4,6.22,-3.377977,0,3.812021,
5,6.22,-6.585771,0,5.614225,
6,6.22,-7.327424,0,3.212587,
7,6.22,-7.70397,0,0.7160228,
1,6.24,-3.399998,0,1.699999,
2,6.24,-2.035585,0,2.249253,
3,6.24,-2.80745,0,5.999216,
4,6.24,-3.382122,0,3.814543,
5,6.24,-6.578031,0,5.615298,
6,6.24,-7.320739,0,3.212605,
7,6.24,-7.698349,0,0.714978,
1,6.26,-3.399998,0,1.699999,
2,6.26,-2.048157,0,2.250014,
3,6.26,-2.819566,0,6.000432,
4,6.26,-3.393729,0,3.816269,
5,6.26,-6.563983,0,5.616012,
6,6.26,-7.307395,0,3.212616,
7,6.26,-7.685709,0,0.7142839,
1,6.28,-3.399998,0,1.699999,
2,6.28,-2.059934,0,2.251571,
3,6.28,-2.830465,0,6.002867,
4,6.28,-3.403604,0,3.819728,
5,6.28,-6.549222,0,5.61744,
6,6.28,-7.294038,0,3.21264,
7,6.28,-7.673762,0,0.7128978,
1,6.3,-3.399998,0,1.699999,
2,6.3,-2.065391,0,2.25278,
3,6.3,-2.835304,0,6.004695,
4,6.3,-3.407679,0,3.82232,
5,6.3,-6.541484,0,5.618511,
6,6.3,-7.287352,0,3.212659,
7,6.3,-7.668133,0,0.7118596,
1,6.32,-3.399998,0,1.699999,
2,6.32,-2.077795,0,2.25371,
3,6.32,-2.847413,0,6.005919,
4,6.32,-3.419318,0,3.824013,
5,6.32,-6.527438,0,5.619224,
6,6.32,-7.274008,0,3.21267,
7,6.32,-7.655489,0,0.7111702,
1,6.34,-3.399998,0,1.699999,
2,6.34,-2.089232,0,2.255606,
3,6.34,-2.858296,0,6.008369,
4,6.34,-3.429258,0,3.827407,
5,6.34,-6.51268,0,5.620648,
6,6.34,-7.26065,0,3.212694,
7,6.34,-7.643533,0,0.7097934,
1,6.36,-3.449998,0,1.724999,
2,6.36,-2.094432,0,2.257073,
3,6.36,-2.863124,0,6.010208,
4,6.36,-3.433382,0,3.82995,
5,6.36,-6.504944,0,5.621717,
6,6.36,-7.253964,0,3.212714,
7,6.36,-7.637898,0,0.7087622,
1,6.38,-3.449998,0,1.724999,
2,6.38,-2.106992,0,2.257846,
3,6.38,-2.875225,0,6.01144,
4,6.38,-3.444976,0,3.831689,
5,6.38,-6.4909,0,5.622429,
6,6.38,-7.240619,0,3.212725,
7,6.38,-7.62525,0,0.7080768,
1,6.4,-3.449998,0,1.724999,
2,6.4,-2.118745,0,2.259427,
3,6.4,-2.886093,0,6.013906,
4,6.4,-3.454823,0,3.835176,
5,6.4,-6.476142,0,5.623853,
6,6.4,-7.227259,0,3.212752,
7,6.4,-7.613286,0,0.7067082,
1,6.42,-3.449998,0,1.724999,
2,6.42,-2.124182,0,2.260656,
3,6.42,-2.890908,0,6.015757,
4,6.42,-3.458878,0,3.837787,
5,6.42,-6.468408,0,5.624921,
6,6.42,-7.220571,0,3.212773,
7,6.42,-7.607644,0,0.705683,
1,6.44,-3.449998,0,1.724999,
2,6.44,-2.136572,0,2.2616,
3,6.44,-2.903002,0,6.016996,
4,6.44,-3.470506,0,3.839493,
5,6.44,-6.454363,0,5.625632,
6,6.44,-7.207226,0,3.212785,
7,6.44,-7.594992,0,0.7050021,
1,6.46,-3.449998,0,1.724999,
2,6.46,-2.147979,0,2.263526,
3,6.46,-2.913853,0,6.019478,
4,6.46,-3.480422,0,3.84291,
5,6.46,-6.439607,0,5.627055,
6,6.46,-7.193866,0,3.212811,
7,6.46,-7.583018,0,0.7036424,
1,6.48,-3.499998,0,1.749999,
2,6.48,-2.153155,0,2.265016,
3,6.48,-2.918657,0,6.021341,
4,6.48,-3.484529,0,3.84547,
5,6.48,-6.431872,0,5.628123,
6,6.48,-7.187179,0,3.212832,
7,6.48,-7.57737,0,0.7026238,
1,6.5,-3.499998,0,1.749999,
2,6.5,-2.165707,0,2.265798,
3,6.5,-2.930742,0,6.022589,
4,6.5,-3.496111,0,3.847221,
5,6.5,-6.417827,0,5.628835,
6,6.5,-7.173832,0,3.212845,
7,6.5,-7.564714,0,0.7019466,
1,6.52,-3.499998,0,1.749999,
2,6.52,-2.177441,0,2.267397,
3,6.52,-2.941577,0,6.025088,
4,6.52,-3.505935,0,3.85073,
5,6.52,-6.403069,0,5.63026,
6,6.52,-7.160469,0,3.212875,
7,6.52,-7.552733,0,0.7005941,
1,6.54,-3.499998,0,1.749999,
2,6.54,-2.182864,0,2.268641,
3,6.54,-2.946369,0,6.026963,
4,6.54,-3.509974,0,3.853358,
5,6.54,-6.395333,0,5.631329,
6,6.54,-7.153779,0,3.212898,
7,6.54,-7.54708,0,0.699581,
1,6.56,-3.499998,0,1.749999,
2,6.56,-2.195241,0,2.269597,
3,6.56,-2.958445,0,6.02822,
4,6.56,-3.521592,0,3.855073,
5,6.56,-6.381287,0,5.632041,
6,6.56,-7.140433,0,3.212911,
7,6.56,-7.53442,0,0.698908,
1,6.58,-3.549998,0,1.774999,
2,6.58,-2.200933,0,2.270572,
3,6.58,-2.963854,0,6.029478,
4,6.58,-3.526541,0,3.856791,
5,6.58,-6.373907,0,5.632754,
6,6.58,-7.133752,0,3.212925,
7,6.58,-7.528425,0,0.698236,
1,6.6,-3.549998,0,1.774999,
2,6.6,-2.213542,0,2.271297,
3,6.6,-2.975926,0,6.030739,
4,6.6,-3.538095,0,3.858571,
5,6.6,-6.359859,0,5.63347,
6,6.6,-7.120404,0,3.21294,
7,6.6,-7.515764,0,0.6975639,
1,6.62,-3.549998,0,1.774999,
2,6.62,-2.225391,0,2.27278,
3,6.62,-2.986735,0,6.033264,
4,6.62,-3.547863,0,3.862136,
5,6.62,-6.345094,0,5.634901,
6,6.62,-7.107038,0,3.212972,
7,6.62,-7.503772,0,0.6962216,
1,6.64,-3.549998,0,1.774999,
2,6.64,-2.230901,0,2.273937,
3,6.64,-2.991506,0,6.035159,
4,6.64,-3.551859,0,3.864806,
5,6.64,-6.337352,0,5.635976,
6,6.64,-7.100347,0,3.212997,
7,6.64,-7.498111,0,0.6952161,
1,6.66,-3.549998,0,1.774999,
2,6.66,-2.243338,0,2.274834,
3,6.66,-3.003569,0,6.036429,
4,6.66,-3.563451,0,3.866547,
5,6.66,-6.323302,0,5.636693,
6,6.66,-7.086999,0,3.213012,
7,6.66,-7.485446,0,0.6945479,
1,6.68,-3.549998,0,1.774999,
2,6.68,-2.25484,0,2.276665,
3,6.68,-3.014359,0,6.038972,
4,6.68,-3.573296,0,3.870036,
5,6.68,-6.308532,0,5.638129,
6,6.68,-7.073634,0,3.213044,
7,6.68,-7.473447,0,0.6932136,
1,6.7,-3.599998,0,1.799999,
2,6.7,-2.260087,0,2.278084,
3,6.7,-3.019117,0,6.040881,
4,6.7,-3.577351,0,3.872648,
5,6.7,-6.300787,0,5.639208,
6,6.7,-7.066943,0,3.213068,
7,6.7,-7.46778,0,0.692214,
1,6.72,-3.599998,0,1.799999,
2,6.72,-2.272692,0,2.278812,
3,6.72,-3.03117,0,6.042162,
4,6.72,-3.588898,0,3.874434,
5,6.72,-6.286733,0,5.639929,
6,6.72,-7.053593,0,3.213085,
7,6.72,-7.455112,0,0.6915486,
1,6.74,-3.599998,0,1.799999,
2,6.74,-2.284534,0,2.280304,
3,6.74,-3.041941,0,6.044724,
4,6.74,-3.598655,0,3.878011,
5,6.74,-6.271955,0,5.641373,
6,6.74,-7.040225,0,3.21312,
7,6.74,-7.443108,0,0.6902199,
1,6.76,-3.599998,0,1.799999,
2,6.76,-2.290038,0,2.281466,
3,6.76,-3.046684,0,6.046649,
4,6.76,-3.602643,0,3.880689,
5,6.76,-6.264204,0,5.642457,
6,6.76,-7.03353,0,3.213148,
7,6.76,-7.437437,0,0.6892245,
1,6.78,-3.599998,0,1.799999,
2,6.78,-2.302469,0,2.282369,
3,6.78,-3.058727,0,6.047939,
4,6.78,-3.614231,0,3.882434,
5,6.78,-6.250146,0,5.643182,
6,6.78,-7.020182,0,3.213164,
7,6.78,-7.424765,0,0.6885629,
1,6.8,-3.599998,0,1.799999,
2,6.8,-2.313959,0,2.284212,
3,6.8,-3.069478,0,6.05052,
4,6.8,-3.624069,0,3.885929,
5,6.8,-6.23536,0,5.644635,
6,6.8,-7.006814,0,3.213199,
7,6.8,-7.412753,0,0.6872416,
1,6.82,-3.599998,0,1.799999,
2,6.82,-2.324434,0,2.287071,
3,6.82,-3.078934,0,6.054398,
4,6.82,-3.63217,0,3.891162,
5,6.82,-6.219845,0,5.646817,
6,6.82,-6.993427,0,3.213253,
7,6.82,-7.401399,0,0.6852618,
1,6.84,-3.599998,0,1.799999,
2,6.84,-2.333819,0,2.291019,
3,6.84,-3.08709,0,6.059576,
4,6.84,-3.638553,0,3.898112,
5,6.84,-6.203598,0,5.64973,
6,6.84,-6.980021,0,3.213326,
7,6.84,-7.390702,0,0.6826256,
1,6.86,-3.599998,0,1.799999,
2,6.86,-2.342043,0,2.296129,
3,6.86,-3.093939,0,6.06606,
4,6.86,-3.643245,0,3.906754,
5,6.86,-6.18662,0,5.653375,
6,6.86,-6.966594,0,3.213419,
7,6.86,-7.380658,0,0.6793364,
1,6.88,-3.599998,0,1.799999,
2,6.88,-2.349036,0,2.302469,
3,6.88,-3.099475,0,6.073858,
4,6.88,-3.64628,0,3.917052,
5,6.88,-6.168912,0,5.65775,
6,6.88,-6.953146,0,3.213533,
7,6.88,-7.371262,0,0.6753983,
1,6.9,-3.649998,0,1.824999,
2,6.9,-2.351885,0,2.306287,
3,6.9,-3.101581,0,6.078418,
4,6.9,-3.646987,0,3.923011,
5,6.9,-6.159694,0,5.660301,
6,6.9,-6.946412,0,3.213601,
7,6.9,-7.366886,0,0.6731074,
1,6.92,-3.649998,0,1.824999,
2,6.92,-2.364252,0,2.307253,
3,6.92,-3.113582,0,6.07975,
4,6.92,-3.658687,0,3.924645,
5,6.92,-6.145636,0,5.661026,
6,6.92,-6.933059,0,3.21362,
7,6.92,-7.354194,0,0.6724669,
1,6.94,-3.649998,0,1.824999,
2,6.94,-2.375614,0,2.309224,
3,6.94,-3.124249,0,6.082417,
4,6.94,-3.668748,0,3.927917,
5,6.94,-6.130849,0,5.662479,
6,6.94,-6.919685,0,3.213662,
7,6.94,-7.342139,0,0.6711877,
1,6.96,-3.649998,0,1.824999,
2,6.96,-2.385895,0,2.312277,
3,6.96,-3.133578,0,6.086421,
4,6.96,-3.677183,0,3.932816,
5,6.96,-6.11533,0,5.664665,
6,6.96,-6.906288,0,3.213725,
7,6.96,-7.330723,0,0.6692706,
1,6.98,-3.649998,0,1.824999,
2,6.98,-2.395017,0,2.316488,
3,6.98,-3.141565,0,6.091767,
4,6.98,-3.68401,0,3.939322,
5,6.98,-6.099076,0,5.667586,
6,6.98,-6.892869,0,3.213811,
7,6.98,-7.319942,0,0.6667176,
1,7,-3.649998,0,1.824999,
2,7,-2.402908,0,2.32193,
3,7,-3.148204,0,6.098462,
4,7,-3.689255,0,3.94741,
5,7,-6.082085,0,5.671243,
6,7,-6.879426,0,3.21392,
7,7,-7.309795,0,0.6635317,
1,7.02,-3.649998,0,1.824999,
2,7.02,-2.409497,0,2.328674,
3,7.02,-3.153488,0,6.10651,
4,7.02,-3.692949,0,3.95705,
5,7.02,-6.064358,0,5.675637,
6,7.02,-6.865962,0,3.214051,
7,7.02,-7.300277,0,0.6597168,
1,7.04,-3.649998,0,1.824999,
2,7.04,-2.414719,0,2.336786,
3,7.04,-3.157412,0,6.115919,
4,7.04,-3.695127,0,3.968205,
5,7.04,-6.045895,0,5.680767,
6,7.04,-6.852473,0,3.214207,
7,7.04,-7.291383,0,0.6552777,
1,7.06,-3.649998,0,1.824999,
2,7.06,-2.418513,0,2.346325,
3,7.06,-3.159968,0,6.126698,
4,7.06,-3.695829,0,3.980836,
5,7.06,-6.026697,0,5.686632,
6,7.06,-6.838959,0,3.214388,
7,7.06,-7.283107,0,0.6502201,
1,7.08,-3.649998,0,1.824999,
2,7.08,-2.420824,0,2.357348,
3,7.08,-3.161146,0,6.138852,
4,7.08,-3.695101,0,3.994898,
5,7.08,-6.006766,0,5.693229,
6,7.08,-6.82542,0,3.214595,
7,7.08,-7.275443,0,0.6445507,
1,7.1,-3.649998,0,1.824999,
2,7.1,-2.421605,0,2.3699,
3,7.1,-3.160939,0,6.152392,
4,7.1,-3.692991,0,4.010341,
5,7.1,-5.986106,0,5.700555,
6,7.1,-6.811853,0,3.214828,
7,7.1,-7.268383,0,0.6382772,
1,7.12,-3.649998,0,1.824999,
2,7.12,-2.420819,0,2.38402,
3,7.12,-3.159339,0,6.167327,
4,7.12,-3.689552,0,4.027114,
5,7.12,-5.964722,0,5.708606,
6,7.12,-6.798257,0,3.21509,
7,7.12,-7.261919,0,0.6314078,
1,7.14,-3.649998,0,1.824999,
2,7.14,-2.418437,0,2.399735,
3,7.14,-3.156335,0,6.183664,
4,7.14,-3.684837,0,4.045162,
5,7.14,-5.942618,0,5.717377,
6,7.14,-6.784632,0,3.215381,
7,7.14,-7.256042,0,0.6239517,
1,7.16,-3.699998,0,1.849999,
2,7.16,-2.41644,0,2.408398,
3,7.16,-3.154128,0,6.192539,
4,7.16,-3.68187,0,4.054796,
5,7.16,-5.931209,0,5.72212,
6,7.16,-6.777804,0,3.215543,
7,7.16,-7.253391,0,0.6199353,
1,7.18,-3.699998,0,1.849999,
2,7.18,-2.42855,0,2.409621,
3,7.18,-3.166041,0,6.193958,
4,7.18,-3.694013,0,4.055986,
5,7.18,-5.917166,0,5.722829,
6,7.18,-6.764441,0,3.215573,
7,7.18,-7.240628,0,0.6193651,
1,7.2,-3.699998,0,1.849999,
2,7.2,-2.439396,0,2.412109,
3,7.2,-3.176534,0,6.196799,
4,7.2,-3.70496,0,4.058372,
5,7.2,-5.902408,0,5.724254,
6,7.2,-6.751046,0,3.215635,
7,7.2,-7.228434,0,0.6182263,
1,7.22,-3.699998,0,1.849999,
2,7.22,-2.448898,0,2.415941,
3,7.22,-3.185601,0,6.201065,
4,7.22,-3.714723,0,4.061943,
5,7.22,-5.886928,0,5.726401,
6,7.22,-6.73762,0,3.215728,
7,7.22,-7.216807,0,0.6165193,
1,7.24,-3.699998,0,1.849999,
2,7.24,-2.456979,0,2.421193,
3,7.24,-3.193241,0,6.206758,
4,7.24,-3.723315,0,4.066684,
5,7.24,-5.870718,0,5.729277,
6,7.24,-6.724163,0,3.215851,
7,7.24,-7.205748,0,0.6142455,
1,7.26,-3.699998,0,1.849999,
2,7.26,-2.463568,0,2.427937,
3,7.26,-3.199451,0,6.213881,
4,7.26,-3.730752,0,4.07258,
5,7.26,-5.853774,0,5.732888,
6,7.26,-6.710676,0,3.216005,
7,7.26,-7.195252,0,0.611407,
1,7.28,-3.699998,0,1.849999,
2,7.28,-2.468602,0,2.436236,
3,7.28,-3.204231,0,6.222435,
4,7.28,-3.737055,0,4.07961,
5,7.28,-5.836091,0,5.737237,
6,7.28,-6.697158,0,3.216189,
7,7.28,-7.18532,0,0.6080066,
1,7.3,-3.699998,0,1.849999,
2,7.3,-2.472026,0,2.446145,
3,7.3,-3.207578,0,6.232421,
4,7.3,-3.742245,0,4.087754,
5,7.3,-5.817663,0,5.742332,
6,7.3,-6.683611,0,3.216403,
7,7.3,-7.175945,0,0.604048,
1,7.32,-3.699998,0,1.849999,
2,7.32,-2.473793,0,2.457712,
3,7.32,-3.209493,0,6.24384,
4,7.32,-3.746346,0,4.096986,
5,7.32,-5.798488,0,5.748174,
6,7.32,-6.670034,0,3.216647,
7,7.32,-7.167125,0,0.5995356,
1,7.34,-3.699998,0,1.849999,
2,7.34,-2.473867,0,2.470971,
3,7.34,-3.209977,0,6.25669,
4,7.34,-3.749383,0,4.107282,
5,7.34,-5.778561,0,5.754768,
6,7.34,-6.656425,0,3.216922,
7,7.34,-7.158853,0,0.5944746,
1,7.36,-3.699998,0,1.849999,
2,7.36,-2.472224,0,2.485948,
3,7.36,-3.209031,0,6.270969,
4,7.36,-3.751387,0,4.118612,
5,7.36,-5.75788,0,5.762115,
6,7.36,-6.642785,0,3.217229,
7,7.36,-7.151123,0,0.5888708,
1,7.38,-3.749998,0,1.874999,
2,7.38,-2.470538,0,2.4943,
3,7.38,-3.207844,0,6.278822,
4,7.38,-3.751886,0,4.124779,
5,7.38,-5.747162,0,5.766167,
6,7.38,-6.635949,0,3.217398,
7,7.38,-7.147526,0,0.5858008,
1,7.4,-3.749998,0,1.874999,
2,7.4,-2.482528,0,2.495644,
3,7.4,-3.219754,0,6.280245,
4,7.4,-3.764216,0,4.125782,
5,7.4,-5.73307,0,5.766925,
6,7.4,-6.622581,0,3.217433,
7,7.4,-7.134726,0,0.5852673,
1,7.42,-3.749998,0,1.874999,
2,7.42,-2.493133,0,2.498372,
3,7.42,-3.230237,0,6.283095,
4,7.42,-3.775541,0,4.12779,
5,7.42,-5.718212,0,5.76845,
6,7.42,-6.609178,0,3.217503,
7,7.42,-7.122458,0,0.5842017,
1,7.44,-3.749998,0,1.874999,
2,7.44,-2.502273,0,2.502565,
3,7.44,-3.239287,0,6.287378,
4,7.44,-3.785876,0,4.130789,
5,7.44,-5.702576,0,5.770753,
6,7.44,-6.595742,0,3.217606,
7,7.44,-7.110722,0,0.5826041,
1,7.46,-3.749998,0,1.874999,
2,7.46,-2.509875,0,2.508296,
3,7.46,-3.246899,0,6.2931,
4,7.46,-3.795237,0,4.134761,
5,7.46,-5.68615,0,5.773846,
6,7.46,-6.582273,0,3.217741,
7,7.46,-7.099517,0,0.5804752,
1,7.48,-3.749998,0,1.874999,
2,7.48,-2.515874,0,2.515631,
3,7.48,-3.253068,0,6.300264,
4,7.48,-3.803644,0,4.139687,
5,7.48,-5.668924,0,5.777738,
6,7.48,-6.568773,0,3.217908,
7,7.48,-7.088843,0,0.5778166,
1,7.5,-3.749998,0,1.874999,
2,7.5,-2.520212,0,2.524626,
3,7.5,-3.257792,0,6.308874,
4,7.5,-3.811119,0,4.145546,
5,7.5,-5.650889,0,5.782439,
6,7.5,-6.555243,0,3.218104,
7,7.5,-7.078696,0,0.5746305,
1,7.52,-3.749998,0,1.874999,
2,7.52,-2.522843,0,2.535328,
3,7.52,-3.261067,0,6.318933,
4,7.52,-3.817683,0,4.152316,
5,7.52,-5.632036,0,5.787959,
6,7.52,-6.541684,0,3.21833,
7,7.52,-7.069073,0,0.5709198,
1,7.54,-3.749998,0,1.874999,
2,7.54,-2.523732,0,2.547772,
3,7.54,-3.262894,0,6.33044,
4,7.54,-3.823362,0,4.15997,
5,7.54,-5.612354,0,5.794307,
6,7.54,-6.528096,0,3.218584,
7,7.54,-7.059971,0,0.5666879,
1,7.56,-3.799998,0,1.899999,
2,7.56,-2.523294,0,2.554877,
3,7.56,-3.263083,0,6.336917,
4,7.56,-3.825772,0,4.164227,
5,7.56,-5.602095,0,5.797899,
6,7.56,-6.521288,0,3.218725,
7,7.56,-7.055679,0,0.5643137,
1,7.58,-3.799998,0,1.899999,
2,7.58,-2.535227,0,2.556277,
3,7.58,-3.274969,0,6.338365,
4,7.58,-3.83824,0,4.165092,
5,7.58,-5.587918,0,5.798743,
6,7.58,-6.50792,0,3.21876,
7,7.58,-7.042862,0,0.5637965,
1,7.6,-3.799998,0,1.899999,
2,7.6,-2.545719,0,2.559119,
3,7.6,-3.285402,0,6.341265,
4,7.6,-3.849843,0,4.166822,
5,7.6,-5.572885,0,5.800443,
6,7.6,-6.494518,0,3.218829,
7,7.6,-7.030562,0,0.5627635,
1,7.62,-3.799998,0,1.899999,
2,7.62,-2.55469,0,2.563481,
3,7.62,-3.294371,0,6.345629,
4,7.62,-3.8606,0,4.169398,
5,7.62,-5.556982,0,5.803013,
6,7.62,-6.481086,0,3.218929,
7,7.62,-7.018778,0,0.5612141,
1,7.64,-3.799998,0,1.899999,
2,7.64,-2.56207,0,2.569435,
3,7.64,-3.301866,0,6.351468,
4,7.64,-3.870536,0,4.172795,
5,7.64,-5.540192,0,5.806469,
6,7.64,-6.467625,0,3.219056,
7,7.64,-7.007511,0,0.5591488,
1,7.66,-3.799998,0,1.899999,
2,7.66,-2.567795,0,2.577043,
3,7.66,-3.307879,0,6.358788,
4,7.66,-3.879674,0,4.176991,
5,7.66,-5.522503,0,5.810824,
6,7.66,-6.454138,0,3.219209,
7,7.66,-6.996757,0,0.5565686,
1,7.68,-3.799998,0,1.899999,
2,7.68,-2.571814,0,2.586358,
3,7.68,-3.312402,0,6.367598,
4,7.68,-3.888041,0,4.181957,
5,7.68,-5.5039,0,5.816094,
6,7.68,-6.440628,0,3.219386,
7,7.68,-6.986517,0,0.5534754,
1,7.7,-3.849998,0,1.924999,
2,7.7,-2.572948,0,2.591889,
3,7.7,-3.313915,0,6.372751,
4,7.7,-3.891851,0,4.184813,
5,7.7,-5.494134,0,5.819193,
6,7.7,-6.433862,0,3.219485,
7,7.7,-6.981653,0,0.5516734,
1,7.72,-3.849998,0,1.924999,
2,7.72,-2.584872,0,2.593299,
3,7.72,-3.325748,0,6.374252,
4,7.72,-3.904429,0,4.185568,
5,7.72,-5.479863,0,5.820132,
6,7.72,-6.420497,0,3.219516,
7,7.72,-6.968833,0,0.5511596,
1,7.74,-3.849998,0,1.924999,
2,7.74,-2.595346,0,2.596158,
3,7.74,-3.336071,0,6.377262,
4,7.74,-3.916253,0,4.187077,
5,7.74,-5.464639,0,5.822022,
6,7.74,-6.407103,0,3.219577,
7,7.74,-6.956527,0,0.5501328,
1,7.76,-3.849998,0,1.924999,
2,7.76,-2.604292,0,2.600545,
3,7.76,-3.344868,0,6.381799,
4,7.76,-3.92735,0,4.189313,
5,7.76,-5.448447,0,5.824881,
6,7.76,-6.393685,0,3.219662,
7,7.76,-6.944734,0,0.5485924,
1,7.78,-3.849998,0,1.924999,
2,7.78,-2.611639,0,2.606532,
3,7.78,-3.352123,0,6.387877,
4,7.78,-3.937747,0,4.19225,
5,7.78,-5.431267,0,5.828727,
6,7.78,-6.380247,0,3.219768,
7,7.78,-6.933455,0,0.5465384,
1,7.8,-3.849998,0,1.924999,
2,7.8,-2.617326,0,2.614178,
3,7.8,-3.357822,0,6.395511,
4,7.8,-3.947473,0,4.195858,
5,7.8,-5.413085,0,5.833576,
6,7.8,-6.366792,0,3.219889,
7,7.8,-6.922689,0,0.5439715,
1,7.82,-3.849998,0,1.924999,
2,7.82,-2.621301,0,2.623537,
3,7.82,-3.361952,0,6.404715,
4,7.82,-3.956558,0,4.200106,
5,7.82,-5.393884,0,5.839444,
6,7.82,-6.353326,0,3.220022,
7,7.82,-6.912434,0,0.5408929,
1,7.84,-3.899997,0,1.949999,
2,7.84,-2.622411,0,2.629093,
3,7.84,-3.363227,0,6.409009,
4,7.84,-3.960794,0,4.202536,
5,7.84,-5.383766,0,5.842895,
6,7.84,-6.346589,0,3.220092,
7,7.84,-6.907562,0,0.5390987,
1,7.86,-3.899997,0,1.949999,
2,7.86,-2.634328,0,2.63051,
3,7.86,-3.374968,0,6.410595,
4,7.86,-3.973509,0,4.203155,
5,7.86,-5.369387,0,5.843941,
6,7.86,-6.333233,0,3.220115,
7,7.86,-6.894742,0,0.5385845,
1,7.88,-3.899997,0,1.949999,
2,7.88,-2.644788,0,2.633384,
3,7.88,-3.385102,0,6.410326,
4,7.88,-3.98561,0,4.204387,
5,7.88,-5.353947,0,5.846048,
6,7.88,-6.319859,0,3.220157,
7,7.88,-6.882437,0,0.5375565,
1,7.9,-3.899997,0,1.949999,
2,7.9,-2.653713,0,2.637792,
